dnt,Temp,Pressure,Humidnity,IAQ
09-Oct-2023 14:29:22,39.23,100163,51.52,95.23
09-Oct-2023 14:29:26,39.16,100164,51.69,95.17
09-Oct-2023 14:29:29,39.07,100163,51.83,95.11
09-Oct-2023 14:29:36,39.38,100161,51.75,95.04
09-Oct-2023 14:29:40,39.2,100160,51.78,95.12
09-Oct-2023 14:29:43,39.23,100160,51.75,95.1
09-Oct-2023 14:29:46,39.24,100162,51.74,95.11
09-Oct-2023 14:29:50,39.22,100160,51.77,95.11
09-Oct-2023 14:29:53,39.17,100162,51.8,95.1
09-Oct-2023 14:29:57,39.18,100159,51.79,95.09
09-Oct-2023 14:30:00,39.16,100161,51.83,95.08
09-Oct-2023 14:30:03,39.07,100161,51.91,95.06
09-Oct-2023 14:30:07,39.03,100162,51.99,95.02
09-Oct-2023 14:30:14,39.35,100160,51.84,94.99
09-Oct-2023 14:30:17,39.16,100160,51.85,95.07
09-Oct-2023 14:30:21,39.11,100159,51.92,95.04
09-Oct-2023 14:30:24,39.09,100161,51.95,95.02
09-Oct-2023 14:30:27,39.11,100161,51.96,95.01
09-Oct-2023 14:30:31,39.09,100161,51.96,95.02
09-Oct-2023 14:30:34,39.03,100160,52.02,95
09-Oct-2023 14:30:38,38.93,100162,52.13,94.97
09-Oct-2023 14:30:41,38.79,100162,52.36,94.9
09-Oct-2023 14:30:44,38.75,100160,52.54,94.81
09-Oct-2023 14:30:52,39.09,100161,52.41,94.75
09-Oct-2023 14:30:55,38.93,100161,52.41,94.84
09-Oct-2023 14:30:58,38.94,100160,52.4,94.82
09-Oct-2023 14:31:02,38.97,100161,52.37,94.84
09-Oct-2023 14:31:05,39.04,100160,52.31,94.85
09-Oct-2023 14:31:09,39.1,100159,52.21,94.89
09-Oct-2023 14:31:12,39.14,100160,52.1,94.94
09-Oct-2023 14:31:15,39.17,100159,51.99,94.98
09-Oct-2023 14:31:19,39.19,100159,51.95,95.02
09-Oct-2023 14:31:22,39.24,100159,51.88,95.04
09-Oct-2023 14:31:29,39.53,100157,51.55,95.07
09-Oct-2023 14:31:33,39.29,100158,51.59,95.2
09-Oct-2023 14:31:36,39.22,100157,51.7,95.15
09-Oct-2023 14:31:39,39.19,100157,51.76,95.11
09-Oct-2023 14:31:43,39.22,100158,51.77,95.09
09-Oct-2023 14:31:46,39.21,100157,51.76,95.1
09-Oct-2023 14:31:50,39.15,100156,51.83,95.09
09-Oct-2023 14:31:53,39.21,100155,51.83,95.07
09-Oct-2023 14:31:57,39.25,100156,51.77,95.08
09-Oct-2023 14:32:00,39.24,100156,51.71,95.11
09-Oct-2023 14:32:07,39.4,100156,51.55,95.12
09-Oct-2023 14:32:10,39.24,100156,51.64,95.18
09-Oct-2023 14:32:14,39.23,100155,51.69,95.14
09-Oct-2023 14:32:17,39.18,100157,51.73,95.12
09-Oct-2023 14:32:21,39.09,100157,51.87,95.09
09-Oct-2023 14:32:24,39.03,100157,51.98,95.04
09-Oct-2023 14:32:27,38.98,100156,52.07,94.99
09-Oct-2023 14:32:31,38.91,100157,52.22,94.94
09-Oct-2023 14:32:34,38.92,100156,52.27,94.9
09-Oct-2023 14:32:38,38.96,100157,52.27,94.88
09-Oct-2023 14:32:45,39.29,100155,51.94,94.9
09-Oct-2023 14:32:48,39.06,100155,52,95.02
09-Oct-2023 14:32:51,38.91,100157,52.18,94.97
09-Oct-2023 14:32:55,38.79,100157,52.39,94.88
09-Oct-2023 14:32:58,38.66,100157,52.65,94.78
09-Oct-2023 14:33:02,38.67,100156,52.78,94.7
09-Oct-2023 14:33:05,38.65,100154,52.86,94.66
09-Oct-2023 14:33:09,38.7,100155,52.86,94.64
09-Oct-2023 14:33:12,38.72,100154,52.85,94.65
09-Oct-2023 14:33:15,38.72,100155,52.85,94.65
09-Oct-2023 14:33:22,39.07,100156,52.53,94.65
09-Oct-2023 14:33:26,38.93,100155,52.5,94.79
09-Oct-2023 14:33:29,38.93,100155,52.5,94.79
09-Oct-2023 14:33:33,38.98,100156,52.41,94.81
09-Oct-2023 14:33:36,38.99,100155,52.37,94.84
09-Oct-2023 14:33:39,39.02,100154,52.32,94.86
09-Oct-2023 14:33:43,39.06,100157,52.26,94.87
09-Oct-2023 14:33:46,39.06,100153,52.23,94.9
09-Oct-2023 14:33:50,39.07,100154,52.23,94.91
09-Oct-2023 14:33:53,39.1,100154,52.16,94.92
09-Oct-2023 14:34:00,39.43,100153,51.84,94.95
09-Oct-2023 14:34:04,39.21,100153,51.82,95.08
09-Oct-2023 14:34:07,39.1,100152,51.97,95.05
09-Oct-2023 14:34:10,39.05,100152,52.06,94.99
09-Oct-2023 14:34:14,39.07,100153,52.09,94.96
09-Oct-2023 14:34:17,39.06,100154,52.14,94.95
09-Oct-2023 14:34:21,39.04,100154,52.14,94.94
09-Oct-2023 14:34:24,39.05,100152,52.2,94.93
09-Oct-2023 14:34:27,39.11,100152,52.13,94.93
09-Oct-2023 14:34:31,39.08,100152,52.1,94.95
09-Oct-2023 14:34:38,39.3,100152,51.99,94.95
09-Oct-2023 14:34:41,39.12,100152,52.04,95.01
09-Oct-2023 14:34:45,39.11,100153,52.09,94.97
09-Oct-2023 14:34:48,39.11,100152,52.09,94.96
09-Oct-2023 14:34:51,39.06,100153,52.1,94.97
09-Oct-2023 14:34:55,38.99,100152,52.2,94.94
09-Oct-2023 14:34:58,38.98,100153,52.28,94.9
09-Oct-2023 14:35:02,39.05,100152,52.3,94.88
09-Oct-2023 14:35:05,39.08,100151,52.22,94.89
09-Oct-2023 14:35:08,39.07,100153,52.21,94.91
09-Oct-2023 14:35:16,39.49,100151,51.8,94.93
09-Oct-2023 14:35:19,39.25,100151,51.8,95.1
09-Oct-2023 14:35:22,39.2,100151,51.86,95.07
09-Oct-2023 14:35:26,39.19,100152,51.91,95.05
09-Oct-2023 14:35:29,39.19,100152,51.9,95.04
09-Oct-2023 14:35:33,39.2,100151,51.94,95.03
09-Oct-2023 14:35:36,39.22,100151,51.91,95.03
09-Oct-2023 14:35:39,39.24,100153,51.88,95.04
09-Oct-2023 14:35:43,39.21,100150,51.86,95.06
09-Oct-2023 14:35:46,39.17,100151,51.9,95.05
09-Oct-2023 14:35:53,39.45,100151,51.71,95.04
09-Oct-2023 14:35:57,39.19,100152,51.79,95.11
09-Oct-2023 14:36:00,39.1,100152,51.94,95.06
09-Oct-2023 14:36:03,39.05,100152,52.07,95
09-Oct-2023 14:36:07,39.04,100152,52.13,94.95
09-Oct-2023 14:36:10,39.02,100153,52.2,94.93
09-Oct-2023 14:36:14,39,100153,52.27,94.9
09-Oct-2023 14:36:17,38.99,100152,52.29,94.88
09-Oct-2023 14:36:20,38.94,100152,52.34,94.87
09-Oct-2023 14:36:24,38.9,100153,52.43,94.84
09-Oct-2023 14:36:31,39.26,100151,52.19,94.81
09-Oct-2023 14:36:34,39.11,100151,52.16,94.93
09-Oct-2023 14:36:38,39.02,100152,52.22,94.93
09-Oct-2023 14:36:41,39.01,100153,52.27,94.89
09-Oct-2023 14:36:45,39.04,100152,52.27,94.88
09-Oct-2023 14:36:48,39.08,100151,52.24,94.89
09-Oct-2023 14:36:51,39.09,100152,52.19,94.92
09-Oct-2023 14:36:55,39.05,100153,52.2,94.92
09-Oct-2023 14:36:58,39.03,100153,52.25,94.9
09-Oct-2023 14:37:02,38.99,100152,52.29,94.89
09-Oct-2023 14:37:09,39.3,100150,52.07,94.87
09-Oct-2023 14:37:12,39.14,100150,52.08,94.98
09-Oct-2023 14:37:15,39.11,100152,52.11,94.96
09-Oct-2023 14:37:19,39.11,100152,52.11,94.96
09-Oct-2023 14:37:22,39.12,100152,52.14,94.95
09-Oct-2023 14:37:26,39.11,100153,52.13,94.95
09-Oct-2023 14:37:29,39.11,100152,52.13,94.95
09-Oct-2023 14:37:32,39.03,100152,52.16,94.95
09-Oct-2023 14:37:36,38.99,100153,52.26,94.91
09-Oct-2023 14:37:39,38.99,100153,52.31,94.88
09-Oct-2023 14:37:46,39.29,100152,52.06,94.87
09-Oct-2023 14:37:50,39.14,100151,52.08,94.98
09-Oct-2023 14:37:53,39.15,100152,52.1,94.96
09-Oct-2023 14:37:57,39.18,100151,52.08,94.97
09-Oct-2023 14:38:00,39.22,100151,52,94.99
09-Oct-2023 14:38:03,39.2,100152,51.96,95.01
09-Oct-2023 14:38:07,39.16,100152,51.98,95.01
09-Oct-2023 14:38:10,39.1,100152,52.06,94.99
09-Oct-2023 14:38:14,39.13,100152,52.09,94.96
09-Oct-2023 14:38:17,39.15,100152,52.06,94.97
09-Oct-2023 14:38:24,39.41,100151,51.84,94.98
09-Oct-2023 14:38:27,39.16,100152,51.93,95.06
09-Oct-2023 14:38:31,39.12,100152,52.02,95.01
09-Oct-2023 14:38:34,39.1,100152,52.09,94.98
09-Oct-2023 14:38:38,39.15,100151,52.13,94.95
09-Oct-2023 14:38:41,39.1,100153,52.1,94.96
09-Oct-2023 14:38:44,39.03,100152,52.19,94.94
09-Oct-2023 14:38:48,38.95,100152,52.3,94.9
09-Oct-2023 14:38:51,38.99,100153,52.36,94.86
09-Oct-2023 14:38:55,39.05,100153,52.32,94.86
09-Oct-2023 14:39:02,39.32,100151,52.06,94.88
09-Oct-2023 14:39:05,39.15,100152,52.08,94.98
09-Oct-2023 14:39:09,39.12,100153,52.12,94.96
09-Oct-2023 14:39:12,39.08,100154,52.13,94.95
09-Oct-2023 14:39:15,39.08,100153,52.18,94.93
09-Oct-2023 14:39:19,39.06,100153,52.22,94.92
09-Oct-2023 14:39:22,39.05,100154,52.24,94.91
09-Oct-2023 14:39:26,39.09,100155,52.23,94.91
09-Oct-2023 14:39:29,39.12,100154,52.19,94.92
09-Oct-2023 14:39:32,39.12,100154,52.15,94.93
09-Oct-2023 14:39:39,39.44,100154,51.82,94.94
09-Oct-2023 14:39:43,39.24,100155,51.87,95.07
09-Oct-2023 14:39:46,39.18,100154,51.92,95.04
09-Oct-2023 14:39:50,39.11,100156,52,95.02
09-Oct-2023 14:39:53,39.12,100156,52.08,94.97
09-Oct-2023 14:39:56,39.2,100154,52.05,94.96
09-Oct-2023 14:40:00,39.19,100155,52.01,94.99
09-Oct-2023 14:40:03,39.18,100155,52.01,94.99
09-Oct-2023 14:40:07,39.19,100154,52.01,94.99
09-Oct-2023 14:40:10,39.12,100154,52,95.01
09-Oct-2023 14:40:17,39.39,100154,51.87,94.98
09-Oct-2023 14:40:21,39.19,100154,51.89,95.05
09-Oct-2023 14:40:24,39.16,100154,51.95,95.02
09-Oct-2023 14:40:27,39.17,100155,51.98,95.02
09-Oct-2023 14:40:31,39.16,100153,51.96,95.02
09-Oct-2023 14:40:34,39.12,100153,52.01,95.01
09-Oct-2023 14:40:38,39.17,100151,52,95
09-Oct-2023 14:40:41,39.21,100151,51.95,95.02
09-Oct-2023 14:40:44,39.19,100150,51.88,95.05
09-Oct-2023 14:40:48,39.18,100151,51.9,95.05
09-Oct-2023 14:40:55,39.54,100151,51.61,95.05
09-Oct-2023 14:40:58,39.39,100150,51.53,95.19
09-Oct-2023 14:41:02,39.34,100150,51.53,95.2
09-Oct-2023 14:41:05,39.37,100151,51.51,95.2
09-Oct-2023 14:41:08,39.38,100148,51.47,95.21
09-Oct-2023 14:41:12,39.37,100150,51.43,95.23
09-Oct-2023 14:41:15,39.42,100149,51.37,95.25
09-Oct-2023 14:41:19,39.42,100149,51.33,95.27
09-Oct-2023 14:41:22,39.41,100150,51.32,95.28
09-Oct-2023 14:41:25,39.33,100150,51.35,95.28
09-Oct-2023 14:41:33,39.63,100149,51.16,95.26
09-Oct-2023 14:41:36,39.45,100149,51.2,95.35
09-Oct-2023 14:41:39,39.41,100147,51.26,95.32
09-Oct-2023 14:41:43,39.43,100147,51.25,95.31
09-Oct-2023 14:41:46,39.43,100149,51.22,95.32
09-Oct-2023 14:41:50,39.42,100146,51.22,95.32
09-Oct-2023 14:41:53,39.45,100144,51.24,95.32
09-Oct-2023 14:41:56,39.49,100143,51.19,95.33
09-Oct-2023 14:42:00,39.49,100144,51.15,95.35
09-Oct-2023 14:42:03,39.5,100145,51.13,95.35
09-Oct-2023 14:42:10,39.68,100144,50.87,95.37
09-Oct-2023 14:42:14,39.35,100145,51.06,95.44
09-Oct-2023 14:42:17,39.25,100146,51.28,95.34
09-Oct-2023 14:42:20,39.27,100146,51.4,95.27
09-Oct-2023 14:42:24,39.28,100146,51.44,95.24
09-Oct-2023 14:42:27,39.29,100146,51.44,95.24
09-Oct-2023 14:42:31,39.3,100145,51.43,95.24
09-Oct-2023 14:42:34,39.29,100145,51.41,95.24
09-Oct-2023 14:42:37,39.26,100146,51.45,95.24
09-Oct-2023 14:42:41,39.25,100146,51.5,95.21
09-Oct-2023 14:42:48,39.43,100145,51.33,95.21
09-Oct-2023 14:42:51,39.27,100144,51.42,95.27
09-Oct-2023 14:42:55,39.24,100144,51.49,95.22
09-Oct-2023 14:42:58,39.22,100146,51.56,95.19
09-Oct-2023 14:43:02,39.29,100145,51.54,95.18
09-Oct-2023 14:43:05,39.33,100144,51.46,95.21
09-Oct-2023 14:43:08,39.32,100144,51.43,95.23
09-Oct-2023 14:43:12,39.29,100144,51.44,95.24
09-Oct-2023 14:43:15,39.25,100144,51.48,95.23
09-Oct-2023 14:43:19,39.26,100143,51.49,95.22
09-Oct-2023 14:43:26,39.5,100145,51.31,95.2
09-Oct-2023 14:43:29,39.27,100145,51.37,95.29
09-Oct-2023 14:43:32,39.19,100142,51.51,95.23
09-Oct-2023 14:43:36,39.12,100143,51.63,95.18
09-Oct-2023 14:43:39,38.99,100144,51.82,95.12
09-Oct-2023 14:43:43,38.9,100144,52.01,95.04
09-Oct-2023 14:43:46,38.91,100144,52.16,94.96
09-Oct-2023 14:43:50,38.96,100143,52.15,94.93
09-Oct-2023 14:43:53,39.04,100144,52.1,94.95
09-Oct-2023 14:43:56,39.09,100142,52.03,94.97
09-Oct-2023 14:44:03,39.44,100144,51.6,95.01
09-Oct-2023 14:44:07,39.24,100144,51.58,95.18
09-Oct-2023 14:44:10,39.12,100144,51.67,95.17
09-Oct-2023 14:44:14,39.01,100145,51.79,95.11
09-Oct-2023 14:44:17,38.93,100144,51.98,95.04
09-Oct-2023 14:44:20,38.85,100140,52.14,94.98
09-Oct-2023 14:44:24,38.85,100139,52.24,94.92
09-Oct-2023 14:44:27,38.86,100140,52.28,94.89
09-Oct-2023 14:44:31,38.9,100142,52.3,94.87
09-Oct-2023 14:44:34,38.96,100142,52.25,94.89
09-Oct-2023 14:44:41,39.39,100144,51.79,94.92
09-Oct-2023 14:44:45,39.25,100141,51.71,95.12
09-Oct-2023 14:44:48,39.23,100139,51.67,95.13
09-Oct-2023 14:44:51,39.23,100139,51.64,95.14
09-Oct-2023 14:44:55,39.21,100140,51.62,95.16
09-Oct-2023 14:44:58,39.15,100141,51.68,95.14
09-Oct-2023 14:45:02,39.06,100140,51.78,95.11
09-Oct-2023 14:45:05,39.09,100140,51.84,95.07
09-Oct-2023 14:45:08,39.12,100140,51.83,95.07
09-Oct-2023 14:45:12,39.16,100142,51.82,95.07
09-Oct-2023 14:45:19,39.55,100137,51.45,95.08
09-Oct-2023 14:45:22,39.36,100138,51.42,95.24
09-Oct-2023 14:45:26,39.31,100137,51.45,95.23
09-Oct-2023 14:45:29,39.3,100140,51.48,95.22
09-Oct-2023 14:45:32,39.24,100139,51.52,95.2
09-Oct-2023 14:45:36,39.14,100139,51.62,95.19
09-Oct-2023 14:45:39,39.07,100140,51.77,95.12
09-Oct-2023 14:45:43,39.06,100141,51.87,95.07
09-Oct-2023 14:45:46,39.08,100141,51.9,95.04
09-Oct-2023 14:45:49,39.1,100141,51.92,95.03
09-Oct-2023 14:45:57,39.34,100141,51.75,95.03
09-Oct-2023 14:46:00,39.11,100140,51.79,95.11
09-Oct-2023 14:46:03,39.04,100140,51.93,95.05
09-Oct-2023 14:46:07,39.08,100140,51.98,95.01
09-Oct-2023 14:46:10,39.13,100141,51.94,95.01
09-Oct-2023 14:46:14,39.16,100141,51.88,95.03
09-Oct-2023 14:46:17,39.14,100139,51.87,95.06
09-Oct-2023 14:46:20,39.15,100139,51.88,95.06
09-Oct-2023 14:46:24,39.16,100139,51.85,95.06
09-Oct-2023 14:46:27,39.19,100140,51.82,95.07
09-Oct-2023 14:46:34,39.46,100142,51.55,95.08
09-Oct-2023 14:46:38,39.27,100141,51.59,95.18
09-Oct-2023 14:46:41,39.24,100142,51.63,95.16
09-Oct-2023 14:46:44,39.17,100141,51.71,95.13
09-Oct-2023 14:46:48,39.16,100140,51.79,95.1
09-Oct-2023 14:46:51,39.18,100142,51.81,95.08
09-Oct-2023 14:46:55,39.19,100140,51.81,95.09
09-Oct-2023 14:46:58,39.27,100143,51.74,95.09
09-Oct-2023 14:47:01,39.24,100140,51.72,95.12
09-Oct-2023 14:47:05,39.16,100140,51.75,95.12
09-Oct-2023 14:47:12,39.48,100142,51.56,95.09
09-Oct-2023 14:47:15,39.2,100140,51.66,95.18
09-Oct-2023 14:47:19,39.07,100139,51.87,95.09
09-Oct-2023 14:47:22,39.11,100140,51.95,95.03
09-Oct-2023 14:47:26,39.14,100138,51.95,95.02
09-Oct-2023 14:47:29,39.09,100139,51.98,95.02
09-Oct-2023 14:47:32,39.11,100139,52.02,95
09-Oct-2023 14:47:36,39.13,100137,52.02,94.99
09-Oct-2023 14:47:39,39.19,100137,51.98,95
09-Oct-2023 14:47:43,39.21,100138,51.91,95.03
09-Oct-2023 14:47:50,39.5,100138,51.64,95.04
09-Oct-2023 14:47:53,39.3,100140,51.64,95.17
09-Oct-2023 14:47:56,39.26,100138,51.71,95.13
09-Oct-2023 14:48:00,39.25,100140,51.74,95.11
09-Oct-2023 14:48:03,39.19,100138,51.81,95.11
09-Oct-2023 14:48:07,39.17,100137,51.88,95.07
09-Oct-2023 14:48:10,39.17,100138,51.9,95.04
09-Oct-2023 14:48:13,39.08,100137,51.96,95.04
09-Oct-2023 14:48:17,38.98,100138,52.13,94.97
09-Oct-2023 14:48:20,38.98,100138,52.24,94.92
09-Oct-2023 14:48:27,39.38,100138,51.94,94.9
09-Oct-2023 14:48:31,39.2,100137,51.89,95.05
09-Oct-2023 14:48:34,39.11,100140,51.97,95.03
09-Oct-2023 14:48:38,39.03,100139,52.09,94.99
09-Oct-2023 14:48:41,39.02,100140,52.17,94.95
09-Oct-2023 14:48:44,39.06,100139,52.2,94.92
09-Oct-2023 14:48:48,39.08,100139,52.21,94.92
09-Oct-2023 14:48:51,39.12,100139,52.16,94.93
09-Oct-2023 14:48:55,39.11,100140,52.11,94.95
09-Oct-2023 14:48:58,39.14,100140,52.11,94.95
09-Oct-2023 14:49:05,39.45,100139,51.77,94.96
09-Oct-2023 14:49:08,39.2,100141,51.85,95.1
09-Oct-2023 14:49:12,39.2,100138,51.91,95.05
09-Oct-2023 14:49:15,39.23,100138,51.95,95.03
09-Oct-2023 14:49:19,39.29,100139,51.9,95.03
09-Oct-2023 14:49:22,39.27,100141,51.85,95.06
09-Oct-2023 14:49:25,39.29,100140,51.82,95.07
09-Oct-2023 14:49:29,39.32,100139,51.79,95.09
09-Oct-2023 14:49:32,39.37,100137,51.72,95.1
09-Oct-2023 14:49:36,39.35,100138,51.66,95.13
09-Oct-2023 14:49:43,39.62,100136,51.41,95.14
09-Oct-2023 14:49:46,39.43,100139,51.45,95.25
09-Oct-2023 14:49:50,39.37,100137,51.52,95.22
09-Oct-2023 14:49:53,39.34,100137,51.6,95.19
09-Oct-2023 14:49:56,39.27,100137,51.68,95.15
09-Oct-2023 14:50:00,39.23,100139,51.81,95.11
09-Oct-2023 14:50:03,39.29,100139,51.8,95.08
09-Oct-2023 14:50:07,39.35,100137,51.78,95.09
09-Oct-2023 14:50:10,39.37,100138,51.72,95.11
09-Oct-2023 14:50:13,39.34,100139,51.69,95.13
09-Oct-2023 14:50:20,39.65,100139,51.4,95.13
09-Oct-2023 14:50:24,39.48,100138,51.43,95.25
09-Oct-2023 14:50:27,39.38,100140,51.53,95.23
09-Oct-2023 14:50:31,39.31,100140,51.61,95.18
09-Oct-2023 14:50:34,39.26,100142,51.74,95.13
09-Oct-2023 14:50:37,39.28,100142,51.79,95.1
09-Oct-2023 14:50:41,39.31,100140,51.75,95.09
09-Oct-2023 14:50:44,39.25,100139,51.84,95.08
09-Oct-2023 14:50:48,39.3,100142,51.84,95.07
09-Oct-2023 14:50:51,39.29,100139,51.82,95.08
09-Oct-2023 14:50:58,39.44,100135,51.71,95.07
09-Oct-2023 14:51:02,39.11,100135,51.91,95.1
09-Oct-2023 14:51:05,39.03,100135,52.12,94.98
09-Oct-2023 14:51:08,39.04,100136,52.24,94.92
09-Oct-2023 14:51:12,39.04,100137,52.29,94.89
09-Oct-2023 14:51:15,39.08,100138,52.28,94.88
09-Oct-2023 14:51:19,39.04,100139,52.29,94.89
09-Oct-2023 14:51:22,39.07,100139,52.31,94.87
09-Oct-2023 14:51:25,39.08,100139,52.31,94.88
09-Oct-2023 14:51:29,39.11,100138,52.27,94.88
09-Oct-2023 14:51:36,39.49,100135,51.9,94.9
09-Oct-2023 14:51:39,39.35,100136,51.84,95.06
09-Oct-2023 14:51:43,39.29,100134,51.85,95.06
09-Oct-2023 14:51:46,39.22,100135,51.89,95.06
09-Oct-2023 14:51:49,39.1,100135,52.04,95.02
09-Oct-2023 14:51:53,39.09,100137,52.13,94.96
09-Oct-2023 14:51:56,39,100138,52.26,94.92
09-Oct-2023 14:52:00,38.89,100142,52.44,94.85
09-Oct-2023 14:52:03,38.89,100138,52.56,94.78
09-Oct-2023 14:52:06,38.88,100134,52.62,94.76
09-Oct-2023 14:52:14,39.22,100134,52.39,94.73
09-Oct-2023 14:52:17,38.99,100135,52.42,94.84
09-Oct-2023 14:52:20,38.99,100137,52.48,94.8
09-Oct-2023 14:52:24,39.01,100137,52.47,94.8
09-Oct-2023 14:52:27,39.04,100138,52.44,94.81
09-Oct-2023 14:52:31,39.07,100138,52.43,94.82
09-Oct-2023 14:52:34,39.1,100138,52.33,94.84
09-Oct-2023 14:52:37,39.07,100140,52.33,94.87
09-Oct-2023 14:52:41,39.09,100138,52.33,94.86
09-Oct-2023 14:52:44,39.1,100138,52.31,94.87
09-Oct-2023 14:52:51,39.44,100139,52.02,94.88
09-Oct-2023 14:52:55,39.25,100140,52.01,95.01
09-Oct-2023 14:52:58,39.14,100138,52.1,94.98
09-Oct-2023 14:53:02,39.09,100139,52.22,94.93
09-Oct-2023 14:53:05,39.07,100141,52.3,94.89
09-Oct-2023 14:53:08,39.09,100139,52.3,94.88
09-Oct-2023 14:53:12,39.1,100138,52.31,94.88
09-Oct-2023 14:53:15,39.07,100137,52.33,94.87
09-Oct-2023 14:53:19,39.12,100138,52.34,94.85
09-Oct-2023 14:53:22,39.19,100138,52.28,94.87
09-Oct-2023 14:53:29,39.51,100135,51.85,94.9
09-Oct-2023 14:53:32,39.29,100136,51.89,95.07
09-Oct-2023 14:53:36,39.2,100136,52.01,95.02
09-Oct-2023 14:53:39,39.24,100136,52.06,94.98
09-Oct-2023 14:53:43,39.25,100137,52.04,94.99
09-Oct-2023 14:53:46,39.18,100138,52.07,94.98
09-Oct-2023 14:53:49,39.12,100137,52.19,94.95
09-Oct-2023 14:53:53,39.17,100136,52.2,94.91
09-Oct-2023 14:53:56,39.19,100136,52.16,94.93
09-Oct-2023 14:54:00,39.19,100134,52.16,94.94
09-Oct-2023 14:54:07,39.45,100137,51.87,94.94
09-Oct-2023 14:54:10,39.16,100136,52.02,95.03
09-Oct-2023 14:54:14,38.96,100137,52.3,94.94
09-Oct-2023 14:54:17,38.98,100135,52.44,94.84
09-Oct-2023 14:54:20,38.98,100135,52.52,94.8
09-Oct-2023 14:54:24,39,100135,52.54,94.79
09-Oct-2023 14:54:27,39.04,100136,52.51,94.79
09-Oct-2023 14:54:31,39.09,100136,52.42,94.81
09-Oct-2023 14:54:34,39.06,100134,52.39,94.84
09-Oct-2023 14:54:37,39.06,100136,52.42,94.83
09-Oct-2023 14:54:44,39.42,100136,52.13,94.83
09-Oct-2023 14:54:48,39.26,100136,52.12,94.96
09-Oct-2023 14:54:51,39.22,100136,52.11,94.95
09-Oct-2023 14:54:55,39.21,100136,52.12,94.95
09-Oct-2023 14:54:58,39.24,100136,52.11,94.95
09-Oct-2023 14:55:01,39.3,100136,52.07,94.96
09-Oct-2023 14:55:05,39.27,100136,51.99,94.99
09-Oct-2023 14:55:08,39.17,100136,52.08,94.99
09-Oct-2023 14:55:12,39.15,100135,52.17,94.94
09-Oct-2023 14:55:15,39.14,100136,52.23,94.91
09-Oct-2023 14:55:22,39.41,100138,52.04,94.9
09-Oct-2023 14:55:26,39.22,100135,52.09,94.98
09-Oct-2023 14:55:29,39.21,100137,52.14,94.95
09-Oct-2023 14:55:32,39.23,100136,52.13,94.94
09-Oct-2023 14:55:36,39.28,100135,52.08,94.95
09-Oct-2023 14:55:39,39.3,100133,52.01,94.99
09-Oct-2023 14:55:43,39.3,100134,52.01,95
09-Oct-2023 14:55:46,39.29,100136,52,95.01
09-Oct-2023 14:55:49,39.26,100134,52,95.01
09-Oct-2023 14:55:53,39.24,100135,52.05,94.99
09-Oct-2023 14:56:00,39.49,100135,51.87,94.97
09-Oct-2023 14:56:03,39.27,100135,51.96,95.04
09-Oct-2023 14:56:07,39.3,100136,52.01,95
09-Oct-2023 14:56:10,39.34,100137,52,95
09-Oct-2023 14:56:13,39.33,100136,51.98,95.01
09-Oct-2023 14:56:17,39.36,100135,51.97,95
09-Oct-2023 14:56:20,39.39,100135,51.92,95.02
09-Oct-2023 14:56:24,39.37,100136,51.87,95.05
09-Oct-2023 14:56:27,39.38,100135,51.89,95.04
09-Oct-2023 14:56:30,39.39,100136,51.86,95.05
09-Oct-2023 14:56:38,39.59,100137,51.68,95.06
09-Oct-2023 14:56:41,39.37,100140,51.78,95.12
09-Oct-2023 14:56:44,39.37,100139,51.85,95.07
09-Oct-2023 14:56:48,39.37,100138,51.88,95.06
09-Oct-2023 14:56:51,39.36,100138,51.9,95.05
09-Oct-2023 14:56:55,39.35,100138,51.92,95.04
09-Oct-2023 14:56:58,39.32,100139,51.95,95.03
09-Oct-2023 14:57:01,39.38,100137,51.92,95.02
09-Oct-2023 14:57:05,39.41,100137,51.87,95.04
09-Oct-2023 14:57:08,39.26,100139,51.96,95.05
09-Oct-2023 14:57:15,39.54,100137,51.87,94.99
09-Oct-2023 14:57:19,39.4,100138,51.88,95.06
09-Oct-2023 14:57:22,39.36,100137,51.93,95.04
09-Oct-2023 14:57:25,39.36,100137,51.98,95.01
09-Oct-2023 14:57:29,39.38,100137,51.94,95.02
09-Oct-2023 14:57:32,39.36,100138,51.94,95.02
09-Oct-2023 14:57:36,39.21,100137,52.05,95.01
09-Oct-2023 14:57:39,39.23,100138,52.16,94.94
09-Oct-2023 14:57:42,39.25,100138,52.17,94.93
09-Oct-2023 14:57:46,39.23,100137,52.22,94.93
09-Oct-2023 14:57:53,39.5,100137,52,94.91
09-Oct-2023 14:57:56,39.29,100138,52.09,94.98
09-Oct-2023 14:58:00,39.31,100137,52.12,94.95
09-Oct-2023 14:58:03,39.35,100138,52.08,94.95
09-Oct-2023 14:58:07,39.37,100138,52.05,94.97
09-Oct-2023 14:58:10,39.27,100137,52.11,94.97
09-Oct-2023 14:58:13,39.13,100138,52.25,94.93
09-Oct-2023 14:58:17,39.02,100138,52.47,94.84
09-Oct-2023 14:58:20,39.02,100139,52.62,94.76
09-Oct-2023 14:58:24,39.05,100139,52.63,94.74
09-Oct-2023 14:58:31,39.36,100139,52.38,94.73
09-Oct-2023 14:58:34,39.16,100139,52.43,94.84
09-Oct-2023 14:58:37,39.08,100139,52.55,94.8
09-Oct-2023 14:58:41,39.05,100139,52.65,94.75
